document_id,sentence_id,start_token_id,end_token_id,split,ner_score,calibrated_score
EXP-1908-01-21-a-i0053,0,0,0,test,0.009383131749927998,0.0021967210341244936
EXP-1908-01-21-a-i0053,0,1,2,test,0.12339814752340317,0.9208733439445496
EXP-1908-01-21-a-i0053,0,3,3,test,0.8969339728355408,0.8461784720420837
EXP-1908-01-21-a-i0053,0,4,4,test,4.087851721124025e-06,0.01359961461275816
EXP-1908-01-21-a-i0053,0,5,5,test,0.9855344295501709,0.9390714764595032
EXP-1908-01-21-a-i0053,0,6,8,test,0.0007020863704383373,2.4790472252789186e-06
EXP-1908-01-21-a-i0053,0,9,9,test,1.6973350511761964e-06,1.2415940275900539e-08
EXP-1908-01-21-a-i0053,0,10,10,test,9.833139529291657e-07,1.1036827345378697e-06
EXP-1908-01-21-a-i0053,0,11,13,test,0.9440727829933167,0.02733241394162178
EXP-1908-01-21-a-i0053,0,14,14,test,8.833255378704052e-06,2.0136346847721143e-06
EXP-1908-01-21-a-i0053,0,15,15,test,2.7488003979669884e-06,2.0551210511143836e-08
EXP-1908-01-21-a-i0053,0,16,16,test,7.758912033750676e-06,1.9090006730948517e-07
EXP-1908-01-21-a-i0053,0,17,17,test,0.0007396289147436619,7.641395427526732e-07
EXP-1908-01-21-a-i0053,0,18,18,test,0.09351303428411484,2.5818650328801596e-07
EXP-1908-01-21-a-i0053,0,19,19,test,0.00028398921131156385,6.04570686846273e-07
EXP-1908-01-21-a-i0053,0,20,20,test,2.8282262064749375e-05,1.9835124476230703e-05
EXP-1908-01-21-a-i0053,0,21,21,test,6.761270014976617e-06,0.00022675089712720364
EXP-1908-01-21-a-i0053,0,22,24,test,0.9672032594680786,0.04594454914331436
EXP-1908-01-21-a-i0053,0,25,25,test,7.150441092562687e-07,8.613784530098201e-08
EXP-1908-01-21-a-i0053,0,26,27,test,0.2752598524093628,3.4410812077112496e-05
EXP-1908-01-21-a-i0053,0,28,28,test,4.907677976007108e-06,1.2569106729642954e-05
EXP-1908-01-21-a-i0053,0,29,29,test,1.4050639038032386e-05,2.7486419639899395e-05
EXP-1908-01-21-a-i0053,0,30,30,test,0.7774028778076172,0.9805806875228882
EXP-1908-01-21-a-i0053,0,31,31,test,6.902708946654457e-07,2.5711672790862394e-09
EXP-1908-01-21-a-i0053,0,32,32,test,1.480395167163806e-05,2.8011476388201118e-05
EXP-1908-01-21-a-i0053,0,33,34,test,0.0016252920031547546,1.6356521825855452e-07
EXP-1908-01-21-a-i0053,0,35,35,test,5.055117640040407e-07,3.34449828187644e-06
EXP-1908-01-21-a-i0053,0,36,36,test,6.527812729473226e-06,4.688625631388277e-05
EXP-1908-01-21-a-i0053,0,37,37,test,0.8465105295181274,0.00021411261695902795
EXP-1908-01-21-a-i0053,0,39,39,test,3.405928282518289e-06,2.0265722433521205e-09
EXP-1908-01-21-a-i0053,0,40,40,test,5.060549028712558e-07,0.0001663625444052741
EXP-1908-01-21-a-i0053,0,41,42,test,3.0920384688215563e-06,1.4327668829139384e-08
EXP-1908-01-21-a-i0053,0,43,43,test,2.3602124201715924e-06,2.1534913230425445e-06
EXP-1908-01-21-a-i0053,0,44,44,test,0.9272778630256653,0.8985000848770142
EXP-1908-01-21-a-i0053,0,45,45,test,4.812442710999676e-08,2.1440239861281185e-10
EXP-1908-01-21-a-i0053,0,46,48,test,2.513137133064447e-06,2.706457962631248e-06
EXP-1908-01-21-a-i0053,0,49,49,test,1.2726383147310116e-06,0.00014932906196918339
EXP-1908-01-21-a-i0053,0,50,51,test,2.1818493678438244e-06,0.011034146882593632
EXP-1908-01-21-a-i0053,0,52,53,test,0.9868218302726746,0.09486741572618484
EXP-1908-01-21-a-i0053,0,54,54,test,4.356464614829747e-06,7.62714762458927e-07
EXP-1908-01-21-a-i0053,0,55,59,test,0.8544062376022339,1.2256389680942448e-08
EXP-1908-01-21-a-i0053,0,60,60,test,7.811969226168003e-06,2.7251100618741475e-05
EXP-1908-01-21-a-i0053,0,61,61,test,1.799654091882985e-05,0.00608439277857542
EXP-1908-01-21-a-i0053,0,62,63,test,0.38464298844337463,0.7092925906181335
EXP-1908-01-21-a-i0053,1,64,64,test,0.0,0.7173779010772705
EXP-1908-01-21-a-i0053,2,65,65,test,0.0007905146921984851,0.6771783828735352
EXP-1908-01-21-a-i0053,2,66,66,test,1.6452564523206092e-05,0.00015711324522271752
EXP-1908-01-21-a-i0053,2,67,67,test,0.0022052640561014414,1.1979758710367605e-05
EXP-1908-01-21-a-i0053,2,68,68,test,0.9752264022827148,0.6197862029075623
EXP-1908-01-21-a-i0053,2,69,69,test,1.740020479701343e-06,0.5687758922576904
EXP-1908-01-21-a-i0053,2,70,70,test,2.346650217077695e-05,0.0014842263190075755
EXP-1908-01-21-a-i0053,2,71,71,test,0.9898248314857483,0.9062705636024475
EXP-1908-01-21-a-i0053,2,73,73,test,1.3413411579676904e-05,4.083961613332576e-09
EXP-1908-01-21-a-i0053,2,74,76,test,0.01616937853395939,1.0642408597050235e-05
EXP-1908-01-21-a-i0053,2,77,77,test,3.5865511449628684e-07,0.004674166906625032
EXP-1908-01-21-a-i0053,3,78,78,test,1.2082227840437554e-05,1.3831050083012997e-08
EXP-1908-01-21-a-i0053,3,79,79,test,2.7088487968285335e-06,2.128689686742291e-07
EXP-1908-01-21-a-i0053,3,80,80,test,0.004826381336897612,2.6863855584480234e-09
EXP-1908-01-21-a-i0053,3,81,81,test,3.064674558572733e-08,2.0134531951043755e-05
