document_id,sentence_id,start_token_id,end_token_id,split,ner_score,calibrated_score
EXP-1908-01-21-a-i0053,0,0,0,test,0.009383131749927998,0.012557242065668106
EXP-1908-01-21-a-i0053,0,1,2,test,0.12339814752340317,0.8810573816299438
EXP-1908-01-21-a-i0053,0,3,3,test,0.8969339728355408,0.7479279041290283
EXP-1908-01-21-a-i0053,0,4,4,test,4.087851721124025e-06,0.3971894681453705
EXP-1908-01-21-a-i0053,0,5,5,test,0.9855344295501709,0.9570536613464355
EXP-1908-01-21-a-i0053,0,6,8,test,0.0007020863704383373,0.00038547866279259324
EXP-1908-01-21-a-i0053,0,9,9,test,1.6973350511761964e-06,3.536764779710211e-05
EXP-1908-01-21-a-i0053,0,10,10,test,9.833139529291657e-07,0.00023231642262544483
EXP-1908-01-21-a-i0053,0,11,13,test,0.9440727829933167,0.2605277895927429
EXP-1908-01-21-a-i0053,0,14,14,test,8.833255378704052e-06,0.0004243836738169193
EXP-1908-01-21-a-i0053,0,15,15,test,2.7488003979669884e-06,0.001470305141992867
EXP-1908-01-21-a-i0053,0,16,16,test,7.758912033750676e-06,0.0022685693111270666
EXP-1908-01-21-a-i0053,0,17,17,test,0.0007396289147436619,0.00013105392281431705
EXP-1908-01-21-a-i0053,0,18,18,test,0.09351303428411484,0.00028121835202910006
EXP-1908-01-21-a-i0053,0,19,19,test,0.00028398921131156385,8.28882775749662e-07
EXP-1908-01-21-a-i0053,0,20,20,test,2.8282262064749375e-05,0.04028577730059624
EXP-1908-01-21-a-i0053,0,21,21,test,6.761270014976617e-06,0.012719269841909409
EXP-1908-01-21-a-i0053,0,22,24,test,0.9672032594680786,0.7866864800453186
EXP-1908-01-21-a-i0053,0,25,25,test,7.150441092562687e-07,2.9805672966176644e-05
EXP-1908-01-21-a-i0053,0,26,27,test,0.2752598524093628,0.002515335800126195
EXP-1908-01-21-a-i0053,0,28,28,test,4.907677976007108e-06,0.00010922690125880763
EXP-1908-01-21-a-i0053,0,29,29,test,1.4050639038032386e-05,0.012556231580674648
EXP-1908-01-21-a-i0053,0,30,30,test,0.7774028778076172,0.909098744392395
EXP-1908-01-21-a-i0053,0,31,31,test,6.902708946654457e-07,1.978820307613205e-07
EXP-1908-01-21-a-i0053,0,32,32,test,1.480395167163806e-05,2.5919433028320782e-05
EXP-1908-01-21-a-i0053,0,33,34,test,0.0016252920031547546,8.066784357652068e-05
EXP-1908-01-21-a-i0053,0,35,35,test,5.055117640040407e-07,0.0012114864075556397
EXP-1908-01-21-a-i0053,0,36,36,test,6.527812729473226e-06,0.001558495219796896
EXP-1908-01-21-a-i0053,0,37,37,test,0.8465105295181274,0.006912739481776953
EXP-1908-01-21-a-i0053,0,39,39,test,3.405928282518289e-06,1.7172777006635442e-05
EXP-1908-01-21-a-i0053,0,40,40,test,5.060549028712558e-07,1.5587240341119468e-05
EXP-1908-01-21-a-i0053,0,41,42,test,3.0920384688215563e-06,9.474489343119785e-05
EXP-1908-01-21-a-i0053,0,43,43,test,2.3602124201715924e-06,0.001648066216148436
EXP-1908-01-21-a-i0053,0,44,44,test,0.9272778630256653,0.8959240913391113
EXP-1908-01-21-a-i0053,0,45,45,test,4.812442710999676e-08,2.5471416620348464e-07
EXP-1908-01-21-a-i0053,0,46,48,test,2.513137133064447e-06,7.3771298048086464e-06
EXP-1908-01-21-a-i0053,0,49,49,test,1.2726383147310116e-06,0.0006748304585926235
EXP-1908-01-21-a-i0053,0,50,51,test,2.1818493678438244e-06,0.0008634259575046599
EXP-1908-01-21-a-i0053,0,52,53,test,0.9868218302726746,0.36963143944740295
EXP-1908-01-21-a-i0053,0,54,54,test,4.356464614829747e-06,1.7961563571589068e-05
EXP-1908-01-21-a-i0053,0,55,59,test,0.8544062376022339,0.0012236242182552814
EXP-1908-01-21-a-i0053,0,60,60,test,7.811969226168003e-06,0.0004482384829316288
EXP-1908-01-21-a-i0053,0,61,61,test,1.799654091882985e-05,0.014448389410972595
EXP-1908-01-21-a-i0053,0,62,63,test,0.38464298844337463,0.9303192496299744
EXP-1908-01-21-a-i0053,1,64,64,test,0.0,0.5364285111427307
EXP-1908-01-21-a-i0053,2,65,65,test,0.0007905146921984851,0.6566325426101685
EXP-1908-01-21-a-i0053,2,66,66,test,1.6452564523206092e-05,0.0003006068873219192
EXP-1908-01-21-a-i0053,2,67,67,test,0.0022052640561014414,0.02138272114098072
EXP-1908-01-21-a-i0053,2,68,68,test,0.9752264022827148,0.46298518776893616
EXP-1908-01-21-a-i0053,2,69,69,test,1.740020479701343e-06,0.3667851686477661
EXP-1908-01-21-a-i0053,2,70,70,test,2.346650217077695e-05,0.17046569287776947
EXP-1908-01-21-a-i0053,2,71,71,test,0.9898248314857483,0.9359363913536072
EXP-1908-01-21-a-i0053,2,73,73,test,1.3413411579676904e-05,1.054665699484758e-05
EXP-1908-01-21-a-i0053,2,74,76,test,0.01616937853395939,0.0011831248411908746
EXP-1908-01-21-a-i0053,2,77,77,test,3.5865511449628684e-07,0.0007235203520394862
EXP-1908-01-21-a-i0053,3,78,78,test,1.2082227840437554e-05,3.7175679608481005e-05
EXP-1908-01-21-a-i0053,3,79,79,test,2.7088487968285335e-06,0.0019054635195061564
EXP-1908-01-21-a-i0053,3,80,80,test,0.004826381336897612,1.527098720544018e-05
EXP-1908-01-21-a-i0053,3,81,81,test,3.064674558572733e-08,0.0002121230645570904
EXP-1908-01-21-a-i0053,3,82,84,test,0.9872896075248718,0.9808105826377869
EXP-1908-01-21-a-i0053,3,85,85,test,0.0003519777674227953,2.2349166101776063e-05
EXP-1908-01-21-a-i0053,3,86,86,test,2.9256713874532586e-16,0.005231193266808987
EXP-1908-01-21-a-i0053,4,87,87,test,0.0013141499366611242,0.004954596981406212
EXP-1908-01-21-a-i0053,4,88,88,test,0.7747453451156616,0.7841525077819824
EXP-1908-01-21-a-i0053,4,89,89,test,1.820445504563395e-05,2.8830263545387425e-06
EXP-1908-01-21-a-i0053,4,90,90,test,1.0067678886116482e-05,4.7205322317722676e-08
EXP-1908-01-21-a-i0053,4,91,91,test,0.02324259653687477,6.535430657095276e-06
EXP-1908-01-21-a-i0053,4,92,92,test,4.638168888959626e-07,2.605589315862744e-06
EXP-1908-01-21-a-i0053,4,93,93,test,2.8803286113543436e-05,0.002737785689532757
EXP-1908-01-21-a-i0053,4,94,94,test,0.9511421918869019,0.025028789415955544
EXP-1908-01-21-a-i0053,4,96,96,test,6.194596608111169e-06,1.8465489119989797e-05
EXP-1908-01-21-a-i0053,4,97,97,test,0.00033326001721434295,2.399607410552562e-07
EXP-1908-01-21-a-i0053,4,98,98,test,4.349847131379647e-06,1.970281800822704e-06
EXP-1908-01-21-a-i0053,4,99,99,test,7.158520531902468e-08,0.00023233478714246303
EXP-1908-01-21-a-i0053,4,100,101,test,0.0002594153629615903,6.311030347205815e-07
EXP-1908-01-21-a-i0053,4,102,102,test,0.006528895348310471,3.916528328318236e-07
EXP-1908-01-21-a-i0053,4,103,103,test,1.4139768609311432e-06,2.7497653718455695e-06
EXP-1908-01-21-a-i0053,4,104,104,test,1.7256236333196284e-06,1.944273009257813e-08
EXP-1908-01-21-a-i0053,4,105,105,test,0.0036309477873146534,5.438822427095147e-06
EXP-1908-01-21-a-i0053,4,106,106,test,1.411381072102813e-05,0.0030458171386271715
EXP-1908-01-21-a-i0053,4,107,109,test,0.9951110482215881,0.9180683493614197
EXP-1908-01-21-a-i0053,4,110,110,test,1.1107542377430946e-05,6.360578117892146e-05
EXP-1908-01-21-a-i0053,5,111,112,test,9.366797166876495e-05,0.0003440465370658785
EXP-1908-01-21-a-i0053,5,113,113,test,8.101395998494354e-09,0.00036246771924197674
EXP-1908-01-21-a-i0053,5,114,114,test,0.0002452761691529304,2.0778114048880525e-05
EXP-1908-01-21-a-i0053,5,115,116,test,1.0927840321528492e-06,1.1969729030170129e-06
