document_id,sentence_id,start_token_id,end_token_id,split,ner_score,calibrated_score
EXP-1908-01-21-a-i0053,0,0,0,test,0.009383131749927998,0.03265737369656563
EXP-1908-01-21-a-i0053,0,1,2,test,0.12339814752340317,0.869110643863678
EXP-1908-01-21-a-i0053,0,3,3,test,0.8969339728355408,0.9669671058654785
EXP-1908-01-21-a-i0053,0,4,4,test,4.087851721124025e-06,0.021429849788546562
EXP-1908-01-21-a-i0053,0,5,5,test,0.9855344295501709,0.9888824820518494
EXP-1908-01-21-a-i0053,0,6,8,test,0.0007020863704383373,0.0002506375021766871
EXP-1908-01-21-a-i0053,0,9,9,test,1.6973350511761964e-06,8.189399522962049e-06
EXP-1908-01-21-a-i0053,0,10,10,test,9.833139529291657e-07,8.622837049188092e-05
EXP-1908-01-21-a-i0053,0,11,13,test,0.9440727829933167,0.1939687579870224
EXP-1908-01-21-a-i0053,0,14,14,test,8.833255378704052e-06,3.2168274628929794e-05
EXP-1908-01-21-a-i0053,0,15,15,test,2.7488003979669884e-06,1.1185033145011403e-05
EXP-1908-01-21-a-i0053,0,16,16,test,7.758912033750676e-06,1.0323048627469689e-05
EXP-1908-01-21-a-i0053,0,17,17,test,0.0007396289147436619,1.9862969566020183e-05
EXP-1908-01-21-a-i0053,0,18,18,test,0.09351303428411484,2.022181979555171e-05
EXP-1908-01-21-a-i0053,0,19,19,test,0.00028398921131156385,3.0801962566329166e-05
EXP-1908-01-21-a-i0053,0,20,20,test,2.8282262064749375e-05,0.00013966896221973002
EXP-1908-01-21-a-i0053,0,21,21,test,6.761270014976617e-06,0.0011810226133093238
EXP-1908-01-21-a-i0053,0,22,24,test,0.9672032594680786,0.3196541965007782
EXP-1908-01-21-a-i0053,0,25,25,test,7.150441092562687e-07,8.708367204235401e-06
EXP-1908-01-21-a-i0053,0,26,27,test,0.2752598524093628,5.483736822498031e-05
EXP-1908-01-21-a-i0053,0,28,28,test,4.907677976007108e-06,2.7973330361419357e-05
EXP-1908-01-21-a-i0053,0,29,29,test,1.4050639038032386e-05,0.00014211589586921036
EXP-1908-01-21-a-i0053,0,30,30,test,0.7774028778076172,0.981006920337677
EXP-1908-01-21-a-i0053,0,31,31,test,6.902708946654457e-07,2.538136186558404e-06
EXP-1908-01-21-a-i0053,0,32,32,test,1.480395167163806e-05,0.0008911169716157019
EXP-1908-01-21-a-i0053,0,33,34,test,0.0016252920031547546,1.790898386389017e-05
EXP-1908-01-21-a-i0053,0,35,35,test,5.055117640040407e-07,6.62269740132615e-05
EXP-1908-01-21-a-i0053,0,36,36,test,6.527812729473226e-06,0.0001865588128566742
EXP-1908-01-21-a-i0053,0,37,37,test,0.8465105295181274,0.0023117351811379194
EXP-1908-01-21-a-i0053,0,39,39,test,3.405928282518289e-06,2.653500246196927e-07
EXP-1908-01-21-a-i0053,0,40,40,test,5.060549028712558e-07,0.0007422422058880329
EXP-1908-01-21-a-i0053,0,41,42,test,3.0920384688215563e-06,5.633850378217176e-06
EXP-1908-01-21-a-i0053,0,43,43,test,2.3602124201715924e-06,3.751257463591173e-05
EXP-1908-01-21-a-i0053,0,44,44,test,0.9272778630256653,0.9536722302436829
EXP-1908-01-21-a-i0053,0,45,45,test,4.812442710999676e-08,1.643932101558221e-08
EXP-1908-01-21-a-i0053,0,46,48,test,2.513137133064447e-06,4.017207902506925e-05
EXP-1908-01-21-a-i0053,0,49,49,test,1.2726383147310116e-06,0.0017858849605545402
EXP-1908-01-21-a-i0053,0,50,51,test,2.1818493678438244e-06,0.015615214593708515
EXP-1908-01-21-a-i0053,0,52,53,test,0.9868218302726746,0.13376165926456451
EXP-1908-01-21-a-i0053,0,54,54,test,4.356464614829747e-06,9.338691597804427e-06
EXP-1908-01-21-a-i0053,0,55,59,test,0.8544062376022339,1.0078755622089375e-05
EXP-1908-01-21-a-i0053,0,60,60,test,7.811969226168003e-06,7.323912723222747e-05
EXP-1908-01-21-a-i0053,0,61,61,test,1.799654091882985e-05,0.04470468685030937
EXP-1908-01-21-a-i0053,0,62,63,test,0.38464298844337463,0.8796043395996094
EXP-1908-01-21-a-i0053,1,64,64,test,0.0,0.5894002318382263
EXP-1908-01-21-a-i0053,2,65,65,test,0.0007905146921984851,0.7918040156364441
EXP-1908-01-21-a-i0053,2,66,66,test,1.6452564523206092e-05,0.0017197431297972798
EXP-1908-01-21-a-i0053,2,67,67,test,0.0022052640561014414,0.007670173887163401
EXP-1908-01-21-a-i0053,2,68,68,test,0.9752264022827148,0.8617871999740601
EXP-1908-01-21-a-i0053,2,69,69,test,1.740020479701343e-06,0.5049832463264465
EXP-1908-01-21-a-i0053,2,70,70,test,2.346650217077695e-05,0.010270778089761734
EXP-1908-01-21-a-i0053,2,71,71,test,0.9898248314857483,0.9664168953895569
EXP-1908-01-21-a-i0053,2,73,73,test,1.3413411579676904e-05,2.9163490466999065e-07
EXP-1908-01-21-a-i0053,2,74,76,test,0.01616937853395939,0.00032732702675275505
EXP-1908-01-21-a-i0053,2,77,77,test,3.5865511449628684e-07,0.040875550359487534
EXP-1908-01-21-a-i0053,3,78,78,test,1.2082227840437554e-05,2.065333774226019e-06
EXP-1908-01-21-a-i0053,3,79,79,test,2.7088487968285335e-06,2.2117449134384515e-06
EXP-1908-01-21-a-i0053,3,80,80,test,0.004826381336897612,1.2396884585541557e-07
EXP-1908-01-21-a-i0053,3,81,81,test,3.064674558572733e-08,3.504633787088096e-05
EXP-1908-01-21-a-i0053,3,82,84,test,0.9872896075248718,0.9910686016082764
EXP-1908-01-21-a-i0053,3,85,85,test,0.0003519777674227953,3.2252960409095977e-06
EXP-1908-01-21-a-i0053,3,86,86,test,2.9256713874532586e-16,0.009437819011509418
EXP-1908-01-21-a-i0053,4,87,87,test,0.0013141499366611242,0.002267121570184827
EXP-1908-01-21-a-i0053,4,88,88,test,0.7747453451156616,0.9204704165458679
EXP-1908-01-21-a-i0053,4,89,89,test,1.820445504563395e-05,9.129795586204636e-09
EXP-1908-01-21-a-i0053,4,90,90,test,1.0067678886116482e-05,2.6014866705281747e-08
EXP-1908-01-21-a-i0053,4,91,91,test,0.02324259653687477,1.2333653387486265e-07
EXP-1908-01-21-a-i0053,4,92,92,test,4.638168888959626e-07,5.5224514738938524e-08
EXP-1908-01-21-a-i0053,4,93,93,test,2.8803286113543436e-05,5.322193828760646e-06
EXP-1908-01-21-a-i0053,4,94,94,test,0.9511421918869019,0.008290374651551247
EXP-1908-01-21-a-i0053,4,96,96,test,6.194596608111169e-06,2.7477153707877733e-07
EXP-1908-01-21-a-i0053,4,97,97,test,0.00033326001721434295,3.8611062791460427e-08
EXP-1908-01-21-a-i0053,4,98,98,test,4.349847131379647e-06,3.024603358880995e-07
EXP-1908-01-21-a-i0053,4,99,99,test,7.158520531902468e-08,9.160550717979277e-08
EXP-1908-01-21-a-i0053,4,100,101,test,0.0002594153629615903,1.2042009984725155e-06
EXP-1908-01-21-a-i0053,4,102,102,test,0.006528895348310471,1.5548948795185424e-08
EXP-1908-01-21-a-i0053,4,103,103,test,1.4139768609311432e-06,6.834252417320386e-07
EXP-1908-01-21-a-i0053,4,104,104,test,1.7256236333196284e-06,9.159673020064929e-09
EXP-1908-01-21-a-i0053,4,105,105,test,0.0036309477873146534,5.968443474557716e-06
EXP-1908-01-21-a-i0053,4,106,106,test,1.411381072102813e-05,2.5913598165061558e-06
EXP-1908-01-21-a-i0053,4,107,109,test,0.9951110482215881,0.9836677312850952
EXP-1908-01-21-a-i0053,4,110,110,test,1.1107542377430946e-05,2.372183416810003e-06
EXP-1908-01-21-a-i0053,5,111,112,test,9.366797166876495e-05,1.0633212923494284e-06
EXP-1908-01-21-a-i0053,5,113,113,test,8.101395998494354e-09,0.001124676433391869
EXP-1908-01-21-a-i0053,5,114,114,test,0.0002452761691529304,4.093629104318097e-05
EXP-1908-01-21-a-i0053,5,115,116,test,1.0927840321528492e-06,1.4718629245180637e-05
EXP-1908-01-21-a-i0053,5,117,117,test,2.3966485969140194e-06,0.0002622620668262243
EXP-1908-01-21-a-i0053,5,118,118,test,8.068735724009457e-07,5.575886825681664e-05
EXP-1908-01-21-a-i0053,5,119,120,test,0.44589224457740784,0.0029120908584445715
EXP-1908-01-21-a-i0053,5,121,121,test,6.898937954247231e-07,0.00018766961875371635
EXP-1908-01-21-a-i0053,5,122,122,test,0.00015618922770954669,1.0592368198558688e-05
EXP-1908-01-21-a-i0053,5,123,123,test,5.451252036436927e-07,5.308535401127301e-05
EXP-1908-01-21-a-i0053,5,124,124,test,0.9168024063110352,0.9721740484237671
EXP-1908-01-21-a-i0053,5,125,125,test,2.2961274808580567e-12,2.8259132704988588e-06
EXP-1908-01-21-a-i0053,6,126,126,test,1.1111187632195652e-05,1.226396307174582e-05
EXP-1908-01-21-a-i0053,6,127,127,test,5.588198632722197e-07,2.6500660510464513e-07
EXP-1908-01-21-a-i0053,6,128,128,test,1.3586971363110933e-05,0.005934905260801315
EXP-1908-01-21-a-i0053,6,129,129,test,0.9951297044754028,0.9906513690948486
EXP-1908-01-21-a-i0053,6,130,130,test,1.640053994833579e-07,4.079875361640006e-05
EXP-1908-01-21-a-i0053,6,131,131,test,9.453191864849941e-07,1.1293083844066132e-05
EXP-1908-01-21-a-i0053,6,132,132,test,3.571859997464344e-05,8.048275049077347e-05
EXP-1908-01-21-a-i0053,6,133,133,test,9.1901415544271e-07,9.67892337939702e-05
EXP-1908-01-21-a-i0053,6,134,134,test,1.7477837900514714e-05,0.0037446164060384035
EXP-1908-01-21-a-i0053,6,135,137,test,0.008129183202981949,0.26971808075904846
EXP-1908-01-21-a-i0053,6,138,138,test,8.72275336405437e-07,1.7148158804047853e-06
